timestamp,vibration_level,temperature_C,pressure_PSI,flow_rate_m3h,failure
2024-01-19 17:00:00,0.222,78.36,102.137,46.729,0
2024-01-19 18:00:00,0.863,75.727,133.634,49.191,0
2024-01-19 19:00:00,0.66,63.18,85.195,41.078,0
2024-01-19 20:00:00,0.366,60.353,76.168,48.89,0
2024-01-19 21:00:00,0.395,83.5,69.909,50.615,0
2024-01-19 22:00:00,0.789,65.474,111.29,37.052,1
2024-01-19 23:00:00,0.288,80.184,130.814,59.989,1
2024-01-20 00:00:00,0.645,68.145,95.429,39.11,1
2024-01-20 01:00:00,0.492,70.877,137.58,37.491,1
2024-01-20 02:00:00,0.821,71.71,126.452,57.49,0
2024-01-20 03:00:00,0.417,80.319,120.727,41.391,1
2024-01-20 04:00:00,0.822,64.328,100.461,58.023,0
2024-01-20 05:00:00,0.851,85.085,95.315,44.168,0
2024-01-20 06:00:00,0.326,77.797,110.683,48.583,0
2024-01-20 07:00:00,0.599,81.439,132.744,38.316,1
2024-01-20 08:00:00,0.733,60.233,98.743,49.741,0
2024-01-20 09:00:00,0.411,67.505,132.57,41.259,1
2024-01-20 10:00:00,0.42,85.763,92.301,55.834,0
2024-01-20 11:00:00,0.381,72.165,115.066,42.843,0
2024-01-20 12:00:00,0.507,84.132,109.296,44.249,0
2024-01-20 13:00:00,0.534,79.351,132.589,59.233,0
2024-01-20 14:00:00,0.471,63.332,72.971,41.382,0
2024-01-20 15:00:00,0.386,73.523,93.772,36.575,1
2024-01-20 16:00:00,0.834,78.833,91.366,55.85,0
2024-01-20 17:00:00,0.828,62.243,114.293,45.788,0
2024-01-20 18:00:00,0.314,79.715,104.7,59.703,0
2024-01-20 19:00:00,0.727,85.595,99.349,45.202,0
2024-01-20 20:00:00,0.278,64.104,96.492,62.445,0
2024-01-20 21:00:00,0.347,55.566,120.785,48.817,1
2024-01-20 22:00:00,0.499,79.268,116.649,63.77,0
2024-01-20 23:00:00,0.246,65.81,110.128,37.774,1
2024-01-21 00:00:00,0.421,73.053,105.509,65.267,0
2024-01-21 01:00:00,0.317,79.56,81.273,54.006,0
2024-01-21 02:00:00,0.355,85.041,107.313,40.471,0
2024-01-21 03:00:00,0.406,61.279,128.799,52.397,1
2024-01-21 04:00:00,0.682,62.827,99.287,63.786,0
2024-01-21 05:00:00,0.662,80.654,107.092,43.823,0
2024-01-21 06:00:00,0.574,84.282,118.629,50.955,0
2024-01-21 07:00:00,0.464,78.185,79.067,50.532,0
2024-01-21 08:00:00,0.817,81.079,97.514,45.888,0
2024-01-21 09:00:00,0.484,58.011,129.178,45.71,1
2024-01-21 10:00:00,0.559,79.751,126.288,56.371,0
2024-01-21 11:00:00,0.341,84.299,100.28,38.995,1
2024-01-21 12:00:00,0.384,73.311,111.156,39.715,1
2024-01-21 13:00:00,0.548,83.054,110.718,47.569,0
2024-01-21 14:00:00,0.638,57.507,134.394,52.168,0
2024-01-21 15:00:00,0.616,57.344,135.223,53.621,0
2024-01-21 16:00:00,0.67,75.866,117.944,65.433,0
2024-01-21 17:00:00,0.718,76.537,106.65,64.696,0
2024-01-21 18:00:00,0.416,85.498,136.045,61.27,1
2024-01-21 19:00:00,0.538,72.714,77.422,42.08,0
2024-01-21 20:00:00,0.311,68.821,93.603,64.547,0
2024-01-21 21:00:00,0.287,65.557,89.928,50.451,0
2024-01-21 22:00:00,0.206,85.117,120.821,54.669,1
2024-01-21 23:00:00,0.797,73.331,80.698,46.607,0
2024-01-22 00:00:00,0.507,75.473,108.013,59.871,0
2024-01-22 01:00:00,0.824,62.293,118.093,56.989,0
2024-01-22 02:00:00,0.796,76.682,116.775,53.235,0
2024-01-22 03:00:00,0.3,68.08,122.65,58.684,1
2024-01-22 04:00:00,0.693,83.231,74.856,39.112,1
2024-01-22 05:00:00,0.449,60.864,111.872,37.295,1
2024-01-22 06:00:00,0.523,70.213,133.306,35.589,1
2024-01-22 07:00:00,0.552,78.171,70.122,53.288,0
2024-01-22 08:00:00,0.822,63.838,84.842,53.507,0
2024-01-22 09:00:00,0.487,75.487,116.508,56.68,0
2024-01-22 10:00:00,0.409,67.035,95.543,40.28,0
2024-01-22 11:00:00,0.457,73.922,108.693,53.15,0
2024-01-22 12:00:00,0.321,69.0,83.829,61.135,0
2024-01-22 13:00:00,0.83,72.692,86.392,45.787,0
2024-01-22 14:00:00,0.404,58.866,100.959,44.337,0
2024-01-22 15:00:00,0.831,84.078,96.953,57.406,0
2024-01-22 16:00:00,0.546,68.396,74.751,44.635,0
2024-01-22 17:00:00,0.314,80.668,109.305,53.685,0
2024-01-22 18:00:00,0.269,69.169,78.361,48.549,0
2024-01-22 19:00:00,0.819,67.268,79.863,45.529,0
2024-01-22 20:00:00,0.45,58.18,89.173,43.831,0
2024-01-22 21:00:00,0.781,81.908,90.772,41.121,0
2024-01-22 22:00:00,0.76,85.472,88.362,46.033,0
2024-01-22 23:00:00,0.813,58.938,92.347,56.611,0
2024-01-23 00:00:00,0.57,70.46,114.546,39.537,1
2024-01-23 01:00:00,0.255,78.371,71.52,42.575,0
2024-01-23 02:00:00,0.829,72.047,84.731,61.675,0
2024-01-23 03:00:00,0.574,82.839,109.935,36.319,1
2024-01-23 04:00:00,0.226,77.521,119.696,42.995,1
2024-01-23 05:00:00,0.498,78.309,103.417,48.262,0
2024-01-23 06:00:00,0.199,81.353,114.371,62.073,0
2024-01-23 07:00:00,0.486,71.432,136.889,37.336,1
2024-01-23 08:00:00,0.286,67.353,92.275,47.812,0
2024-01-23 09:00:00,0.812,65.846,111.098,40.0,1
2024-01-23 10:00:00,0.875,58.069,73.603,37.853,1
2024-01-23 11:00:00,0.23,69.983,81.606,42.094,0
2024-01-23 12:00:00,0.307,70.438,97.373,41.121,0
2024-01-23 13:00:00,0.274,68.637,79.905,56.076,0
2024-01-23 14:00:00,0.732,81.731,127.647,46.315,1
2024-01-23 15:00:00,0.701,73.092,134.598,62.484,0
2024-01-23 16:00:00,0.381,66.556,134.813,43.198,1
2024-01-23 17:00:00,0.782,84.247,134.876,53.741,0
2024-01-23 18:00:00,0.632,84.713,125.25,56.185,0
2024-01-23 19:00:00,0.51,57.487,118.201,39.588,1
2024-01-23 20:00:00,0.286,59.481,81.95,36.962,1
2024-01-23 21:00:00,0.794,76.145,90.217,51.834,0
2024-01-23 22:00:00,0.72,74.754,109.573,63.327,0
2024-01-23 23:00:00,0.403,67.218,76.599,60.735,0
2024-01-24 00:00:00,0.198,64.346,98.816,48.008,0
2024-01-24 01:00:00,0.338,69.406,102.923,46.477,0
2024-01-24 02:00:00,0.38,76.739,120.68,41.982,1
2024-01-24 03:00:00,0.809,67.062,91.027,44.55,0
2024-01-24 04:00:00,0.276,59.215,81.396,58.028,0
2024-01-24 05:00:00,0.613,64.324,108.108,42.746,0
2024-01-24 06:00:00,0.211,57.016,120.197,65.763,1
2024-01-24 07:00:00,0.738,65.249,91.474,40.254,0
2024-01-24 08:00:00,0.311,77.305,83.727,45.943,0
2024-01-24 09:00:00,0.2,62.069,88.189,43.658,0
2024-01-24 10:00:00,0.542,68.963,78.228,40.977,0
2024-01-24 11:00:00,0.405,76.298,85.116,65.169,0
2024-01-24 12:00:00,0.201,59.852,119.399,64.267,1
2024-01-24 13:00:00,0.584,69.787,123.928,59.447,0
2024-01-24 14:00:00,0.325,60.353,101.3,66.078,0
2024-01-24 15:00:00,0.755,77.423,124.52,65.008,0
2024-01-24 16:00:00,0.73,67.079,72.177,54.472,0
2024-01-24 17:00:00,0.484,83.914,74.47,60.019,0
2024-01-24 18:00:00,0.823,74.622,100.157,55.422,0
2024-01-24 19:00:00,0.829,80.401,82.897,49.661,0
2024-01-24 20:00:00,0.424,85.757,134.833,55.852,1
2024-01-24 21:00:00,0.192,76.716,84.896,42.442,0
2024-01-24 22:00:00,0.486,67.751,84.313,66.0,0
2024-01-24 23:00:00,0.79,55.383,78.047,47.837,0
2024-01-25 00:00:00,0.707,73.373,111.444,50.265,0
2024-01-25 01:00:00,0.527,74.689,119.101,65.986,0
2024-01-25 02:00:00,0.554,67.08,91.993,60.38,0
2024-01-25 03:00:00,0.62,62.691,98.819,62.752,0
2024-01-25 04:00:00,0.824,67.851,101.549,56.297,0
2024-01-25 05:00:00,0.344,59.115,83.099,54.105,0
2024-01-25 06:00:00,0.434,80.264,120.654,47.877,1
2024-01-25 07:00:00,0.389,56.864,116.737,63.322,0
2024-01-25 08:00:00,0.745,60.039,110.035,51.023,0
2024-01-25 09:00:00,0.229,83.491,135.789,64.414,1
2024-01-25 10:00:00,0.261,81.296,80.143,55.865,0
2024-01-25 11:00:00,0.63,85.027,86.188,55.052,0
2024-01-25 12:00:00,0.177,71.459,79.493,61.044,0
2024-01-25 13:00:00,0.448,55.476,86.396,48.475,0
2024-01-25 14:00:00,0.742,70.701,98.314,42.105,0
2024-01-25 15:00:00,0.811,73.736,117.035,59.609,0
2024-01-25 16:00:00,0.303,82.015,74.835,41.792,0
2024-01-25 17:00:00,0.79,59.16,73.246,37.432,1
2024-01-25 18:00:00,0.81,72.961,98.827,44.075,0
2024-01-25 19:00:00,0.857,80.622,94.755,57.695,0
2024-01-25 20:00:00,0.852,67.25,102.312,55.831,0
2024-01-25 21:00:00,0.325,64.093,92.575,51.612,0
2024-01-25 22:00:00,0.592,60.332,137.078,59.237,0
2024-01-25 23:00:00,0.66,83.476,111.144,55.186,0
2024-01-26 00:00:00,0.792,56.828,117.717,52.191,0
2024-01-26 01:00:00,0.446,68.985,133.063,40.083,1
2024-01-26 02:00:00,0.83,81.687,102.404,48.412,0
2024-01-26 03:00:00,0.654,57.311,79.622,63.546,0
2024-01-26 04:00:00,0.211,83.976,128.84,49.652,1
2024-01-26 05:00:00,0.716,80.412,110.648,45.065,0
2024-01-26 06:00:00,0.519,85.522,125.78,51.455,0
2024-01-26 07:00:00,0.419,71.381,139.149,63.629,1
2024-01-26 08:00:00,0.344,69.658,104.17,61.825,0
2024-01-26 09:00:00,0.362,69.173,125.429,38.064,1
2024-01-26 10:00:00,0.828,79.201,112.064,51.189,0
2024-01-26 11:00:00,0.384,67.443,101.68,54.613,0
2024-01-26 12:00:00,0.85,60.19,79.092,45.987,0
2024-01-26 13:00:00,0.34,73.34,108.798,45.398,0
2024-01-26 14:00:00,0.506,80.946,91.972,45.597,0
2024-01-26 15:00:00,0.266,63.709,88.205,45.876,0
2024-01-26 16:00:00,0.688,85.43,88.471,38.372,1
2024-01-26 17:00:00,0.72,85.085,73.163,63.582,0
2024-01-26 18:00:00,0.219,59.539,129.703,40.513,1
2024-01-26 19:00:00,0.712,66.767,84.995,44.315,0
2024-01-26 20:00:00,0.395,71.234,101.355,44.207,0
2024-01-26 21:00:00,0.595,56.948,103.486,51.148,0
2024-01-26 22:00:00,0.42,57.929,111.605,44.946,0
2024-01-26 23:00:00,0.457,59.463,70.821,65.457,0
2024-01-27 00:00:00,0.456,67.819,121.392,48.258,1
2024-01-27 01:00:00,0.877,85.581,85.191,47.755,0
2024-01-27 02:00:00,0.733,61.809,138.359,62.849,0
2024-01-27 03:00:00,0.384,79.75,83.698,40.917,0
2024-01-27 04:00:00,0.341,80.064,126.436,43.452,1
2024-01-27 05:00:00,0.236,62.509,87.733,55.148,0
2024-01-27 06:00:00,0.866,58.794,125.536,43.099,1
2024-01-27 07:00:00,0.437,85.468,74.007,60.34,0
2024-01-27 08:00:00,0.255,62.904,71.25,60.751,0
2024-01-27 09:00:00,0.202,65.371,126.978,49.755,1
2024-01-27 10:00:00,0.391,64.845,77.303,38.73,1
2024-01-27 11:00:00,0.828,65.186,120.703,62.43,0
2024-01-27 12:00:00,0.225,72.167,119.115,46.103,1
2024-01-27 13:00:00,0.643,73.624,71.302,51.462,0
2024-01-27 14:00:00,0.751,81.236,77.187,43.51,0
2024-01-27 15:00:00,0.535,62.875,96.566,55.817,0
2024-01-27 16:00:00,0.192,82.981,95.842,61.553,0
2024-01-27 17:00:00,0.672,68.782,74.516,55.039,0
2024-01-27 18:00:00,0.655,64.322,100.674,41.635,0
2024-01-27 19:00:00,0.63,84.416,104.359,64.909,0
2024-01-27 20:00:00,0.535,71.735,83.001,64.173,0
2024-01-27 21:00:00,0.622,68.061,121.066,56.653,0
2024-01-27 22:00:00,0.523,61.761,74.268,51.382,0
2024-01-27 23:00:00,0.823,77.644,118.731,65.135,0
2024-01-28 00:00:00,0.65,77.533,122.463,64.398,0
2024-01-28 01:00:00,0.325,69.322,93.326,64.517,0
2024-01-28 02:00:00,0.736,65.955,109.267,58.294,0
2024-01-28 03:00:00,0.666,67.735,80.263,59.719,0
2024-01-28 04:00:00,0.287,73.612,130.381,50.275,1
2024-01-28 05:00:00,0.517,66.647,93.786,54.355,0
2024-01-28 06:00:00,0.728,84.074,113.654,50.71,0
2024-01-28 07:00:00,0.817,61.555,126.307,61.027,0
2024-01-28 08:00:00,0.557,80.11,124.181,36.866,1
2024-01-28 09:00:00,0.808,77.024,112.183,48.045,0
2024-01-28 10:00:00,0.766,84.469,84.165,55.25,0
2024-01-28 11:00:00,0.564,82.438,116.67,60.942,0
2024-01-28 12:00:00,0.546,67.565,79.928,42.544,0
2024-01-28 13:00:00,0.607,84.825,86.848,44.223,0
2024-01-28 14:00:00,0.339,82.032,97.981,51.411,0
2024-01-28 15:00:00,0.584,65.553,73.168,62.864,0
2024-01-28 16:00:00,0.847,81.92,117.959,59.916,0
2024-01-28 17:00:00,0.194,69.978,100.748,64.213,0
2024-01-28 18:00:00,0.391,75.395,126.739,47.475,1
2024-01-28 19:00:00,0.343,61.748,102.541,46.048,0
2024-01-28 20:00:00,0.672,59.237,124.285,50.231,0
2024-01-28 21:00:00,0.423,71.073,132.231,35.454,1
2024-01-28 22:00:00,0.524,61.801,81.3,59.086,0
2024-01-28 23:00:00,0.742,81.733,111.062,47.497,0
2024-01-29 00:00:00,0.229,69.216,96.06,35.914,1
2024-01-29 01:00:00,0.698,83.781,103.221,48.098,0
2024-01-29 02:00:00,0.622,79.599,85.585,48.928,0
2024-01-29 03:00:00,0.68,85.257,85.024,51.748,0
2024-01-29 04:00:00,0.441,77.291,88.301,45.625,0
2024-01-29 05:00:00,0.461,80.485,137.693,57.521,1
2024-01-29 06:00:00,0.198,58.524,98.272,37.421,1
2024-01-29 07:00:00,0.508,79.982,127.538,44.003,1
2024-01-29 08:00:00,0.292,73.086,123.833,41.147,1
2024-01-29 09:00:00,0.577,59.28,101.597,44.683,0
2024-01-29 10:00:00,0.394,71.853,103.551,60.527,0
2024-01-29 11:00:00,0.866,83.677,82.815,42.234,0
2024-01-29 12:00:00,0.703,78.344,133.893,51.076,0
2024-01-29 13:00:00,0.558,55.806,72.993,39.973,1
2024-01-29 14:00:00,0.802,81.548,116.586,58.973,0
2024-01-29 15:00:00,0.455,59.952,125.046,38.858,1
2024-01-29 16:00:00,0.611,69.324,101.653,55.724,0
2024-01-29 17:00:00,0.245,79.372,101.136,64.394,0
2024-01-29 18:00:00,0.295,63.553,102.083,61.718,0
2024-01-29 19:00:00,0.497,84.533,106.918,45.033,0
2024-01-29 20:00:00,0.486,72.555,137.795,47.618,1
2024-01-29 21:00:00,0.572,81.358,125.322,56.649,0
2024-01-29 22:00:00,0.748,64.386,124.938,55.498,0
2024-01-29 23:00:00,0.545,83.288,129.849,57.894,0
2024-01-30 00:00:00,0.644,56.856,119.014,52.792,0
2024-01-30 01:00:00,0.262,76.058,71.457,42.622,0
2024-01-30 02:00:00,0.528,64.313,121.251,59.735,0
2024-01-30 03:00:00,0.769,57.826,109.76,58.774,0
2024-01-30 04:00:00,0.649,81.775,125.377,51.936,0
2024-01-30 05:00:00,0.193,74.289,137.944,52.479,1
2024-01-30 06:00:00,0.835,78.224,98.098,53.607,0
2024-01-30 07:00:00,0.754,62.05,81.329,41.526,0
2024-01-30 08:00:00,0.662,55.678,105.02,42.122,0
2024-01-30 09:00:00,0.502,81.254,108.082,59.17,0
2024-01-30 10:00:00,0.81,76.739,114.232,50.62,0
2024-01-30 11:00:00,0.525,61.24,121.36,40.723,1
2024-01-30 12:00:00,0.359,58.08,77.655,42.192,0
2024-01-30 13:00:00,0.418,62.303,123.822,40.889,1
2024-01-30 14:00:00,0.246,63.951,71.484,48.168,0
2024-01-30 15:00:00,0.469,61.461,113.719,64.042,0
2024-01-30 16:00:00,0.666,60.796,124.369,59.573,0
2024-01-30 17:00:00,0.274,85.762,129.413,35.741,1
2024-01-30 18:00:00,0.385,75.426,124.944,41.651,1
2024-01-30 19:00:00,0.197,60.164,124.319,52.556,1
2024-01-30 20:00:00,0.737,61.509,80.128,38.775,1
2024-01-30 21:00:00,0.754,64.006,99.564,45.304,0
2024-01-30 22:00:00,0.477,55.901,120.659,50.097,1
2024-01-30 23:00:00,0.755,58.619,134.432,58.148,0
2024-01-31 00:00:00,0.464,55.929,133.19,35.407,1
2024-01-31 01:00:00,0.674,85.681,111.538,65.316,0
2024-01-31 02:00:00,0.702,57.973,104.743,46.485,0
2024-01-31 03:00:00,0.281,58.88,89.695,60.233,0
2024-01-31 04:00:00,0.241,74.986,73.284,64.736,0
2024-01-31 05:00:00,0.414,66.341,116.744,37.573,1
2024-01-31 06:00:00,0.344,57.164,70.185,52.367,0
2024-01-31 07:00:00,0.573,71.074,76.822,35.803,1
2024-01-31 08:00:00,0.647,77.077,112.904,62.892,0
2024-01-31 09:00:00,0.585,60.8,84.308,51.418,0
2024-01-31 10:00:00,0.783,72.793,103.01,44.049,0
2024-01-31 11:00:00,0.515,66.383,80.229,61.264,0
2024-01-31 12:00:00,0.184,55.317,84.394,64.027,0
2024-01-31 13:00:00,0.769,57.645,127.772,55.517,0
2024-01-31 14:00:00,0.875,85.943,132.944,55.7,0
2024-01-31 15:00:00,0.796,58.486,114.76,47.689,0
2024-01-31 16:00:00,0.865,57.991,104.288,61.621,0
2024-01-31 17:00:00,0.702,81.415,111.128,61.636,0
2024-01-31 18:00:00,0.603,62.073,87.272,47.846,0
2024-01-31 19:00:00,0.668,65.143,71.461,65.947,0
2024-01-31 20:00:00,0.422,65.998,103.471,45.6,0
2024-01-31 21:00:00,0.294,81.254,85.882,44.856,0
2024-01-31 22:00:00,0.603,66.895,89.562,56.413,0
2024-01-31 23:00:00,0.56,65.953,73.749,63.208,0
2024-02-01 00:00:00,0.745,60.057,94.591,46.349,0
2024-02-01 01:00:00,0.587,56.324,136.918,55.592,0
2024-02-01 02:00:00,0.47,79.28,71.224,62.666,0
2024-02-01 03:00:00,0.373,67.784,91.527,43.142,0
2024-02-01 04:00:00,0.739,85.309,83.66,53.725,0
2024-02-01 05:00:00,0.708,63.03,128.93,41.635,1
2024-02-01 06:00:00,0.544,81.462,72.819,49.05,0
2024-02-01 07:00:00,0.592,65.083,95.17,43.666,0
2024-02-01 08:00:00,0.502,58.084,102.148,35.392,1
2024-02-01 09:00:00,0.313,62.817,85.567,66.031,0
2024-02-01 10:00:00,0.516,84.08,129.572,63.013,0
2024-02-01 11:00:00,0.203,72.334,115.764,40.64,0
2024-02-01 12:00:00,0.29,79.118,120.187,49.423,1
2024-02-01 13:00:00,0.591,81.462,83.179,43.315,0
2024-02-01 14:00:00,0.322,60.922,112.397,47.856,0
2024-02-01 15:00:00,0.575,81.161,105.472,50.438,0
2024-02-01 16:00:00,0.546,63.465,129.047,65.355,0
2024-02-01 17:00:00,0.333,78.647,79.742,65.107,0
2024-02-01 18:00:00,0.816,63.982,133.831,51.533,0
2024-02-01 19:00:00,0.857,65.002,131.444,49.507,0
2024-02-01 20:00:00,0.435,64.069,94.304,62.974,0
2024-02-01 21:00:00,0.681,85.012,107.82,45.63,0
2024-02-01 22:00:00,0.875,79.901,100.967,50.606,0
2024-02-01 23:00:00,0.254,72.173,111.634,42.998,0
2024-02-02 00:00:00,0.711,70.057,81.083,49.692,0
2024-02-02 01:00:00,0.625,78.768,124.351,55.701,0
2024-02-02 02:00:00,0.335,78.679,102.053,49.998,0
2024-02-02 03:00:00,0.781,72.487,115.945,43.229,0
2024-02-02 04:00:00,0.372,81.835,88.369,61.747,0
2024-02-02 05:00:00,0.379,83.006,106.927,59.902,0
2024-02-02 06:00:00,0.498,83.949,118.633,46.817,1
2024-02-02 07:00:00,0.231,59.748,81.617,51.614,0
2024-02-02 08:00:00,0.394,58.493,122.555,61.274,1
2024-02-02 09:00:00,0.624,60.994,123.456,41.465,1
2024-02-02 10:00:00,0.244,69.48,114.975,55.137,0
2024-02-02 11:00:00,0.613,72.234,79.151,45.972,0
2024-02-02 12:00:00,0.559,58.541,78.532,46.057,0
2024-02-02 13:00:00,0.756,56.002,79.209,55.717,0
2024-02-02 14:00:00,0.672,76.08,93.961,45.669,0
2024-02-02 15:00:00,0.52,66.365,123.46,43.562,1
2024-02-02 16:00:00,0.405,68.749,105.374,42.09,0
2024-02-02 17:00:00,0.39,84.012,137.476,51.942,1
2024-02-02 18:00:00,0.353,79.088,102.061,58.465,0
2024-02-02 19:00:00,0.712,61.196,118.498,61.859,0
2024-02-02 20:00:00,0.332,84.92,92.474,50.803,0
2024-02-02 21:00:00,0.687,64.446,125.976,55.37,0
2024-02-02 22:00:00,0.321,71.231,132.016,49.178,1
2024-02-02 23:00:00,0.628,66.931,120.301,51.967,0
2024-02-03 00:00:00,0.726,64.547,109.282,54.046,0
2024-02-03 01:00:00,0.699,71.795,91.738,62.229,0
2024-02-03 02:00:00,0.267,71.483,97.748,54.969,0
2024-02-03 03:00:00,0.833,63.925,128.295,35.794,1
2024-02-03 04:00:00,0.182,70.856,132.235,36.46,1
2024-02-03 05:00:00,0.765,55.799,93.221,38.922,1
2024-02-03 06:00:00,0.334,82.99,106.021,57.479,0
2024-02-03 07:00:00,0.864,57.205,101.659,50.711,0
2024-02-03 08:00:00,0.197,55.93,82.769,40.561,0
2024-02-03 09:00:00,0.591,70.16,84.508,50.753,0
2024-02-03 10:00:00,0.768,67.941,90.623,44.776,0
2024-02-03 11:00:00,0.45,81.272,126.044,52.783,1
2024-02-03 12:00:00,0.381,61.768,99.539,37.369,1
2024-02-03 13:00:00,0.689,79.907,109.635,50.837,0
2024-02-03 14:00:00,0.477,74.57,98.003,49.61,0
2024-02-03 15:00:00,0.745,55.834,97.774,60.65,0
2024-02-03 16:00:00,0.814,67.279,136.244,61.744,0
2024-02-03 17:00:00,0.718,75.848,124.383,57.534,0
2024-02-03 18:00:00,0.198,81.672,113.686,56.543,0
2024-02-03 19:00:00,0.521,70.643,90.773,55.531,0
2024-02-03 20:00:00,0.314,83.588,131.201,55.693,1
2024-02-03 21:00:00,0.681,82.707,81.831,36.357,1
2024-02-03 22:00:00,0.627,62.114,93.825,42.985,0
2024-02-03 23:00:00,0.333,61.853,95.582,43.546,0
2024-02-04 00:00:00,0.489,76.816,122.043,61.104,1
2024-02-04 01:00:00,0.454,70.564,137.791,49.396,1
2024-02-04 02:00:00,0.801,83.385,105.827,50.359,0
2024-02-04 03:00:00,0.559,84.574,113.32,57.815,0
2024-02-04 04:00:00,0.799,62.926,69.988,47.259,0
2024-02-04 05:00:00,0.203,58.258,138.195,59.394,1
2024-02-04 06:00:00,0.426,63.0,110.882,53.208,0
2024-02-04 07:00:00,0.833,69.714,73.477,61.784,0
2024-02-04 08:00:00,0.808,79.21,85.054,48.714,0
2024-02-04 09:00:00,0.286,83.75,117.786,63.436,0
2024-02-04 10:00:00,0.472,81.263,109.206,49.517,0
2024-02-04 11:00:00,0.634,76.253,100.383,48.974,0
2024-02-04 12:00:00,0.544,55.663,94.236,63.176,0
2024-02-04 13:00:00,0.729,73.677,113.866,53.682,0
2024-02-04 14:00:00,0.761,71.077,87.132,47.861,0
2024-02-04 15:00:00,0.667,82.495,129.887,39.876,1
2024-02-04 16:00:00,0.287,64.44,122.113,40.944,1
2024-02-04 17:00:00,0.368,76.358,76.624,43.6,0
2024-02-04 18:00:00,0.747,81.057,105.613,45.394,0
2024-02-04 19:00:00,0.51,56.725,90.436,66.037,0
2024-02-04 20:00:00,0.246,64.016,107.455,51.544,0
2024-02-04 21:00:00,0.805,62.775,106.228,60.335,0
2024-02-04 22:00:00,0.226,57.066,90.367,59.08,0
2024-02-04 23:00:00,0.422,67.16,77.563,51.96,0
2024-02-05 00:00:00,0.326,75.457,76.974,51.487,0
2024-02-05 01:00:00,0.663,57.779,89.455,47.504,0
2024-02-05 02:00:00,0.19,55.734,89.083,48.809,0
2024-02-05 03:00:00,0.737,70.682,126.02,59.263,0
2024-02-05 04:00:00,0.478,56.683,106.213,65.549,0
2024-02-05 05:00:00,0.689,84.222,126.266,55.228,0
2024-02-05 06:00:00,0.67,84.304,102.998,41.369,0
2024-02-05 07:00:00,0.816,66.662,138.2,45.775,1
2024-02-05 08:00:00,0.528,73.355,99.119,38.421,1
2024-02-05 09:00:00,0.708,77.32,120.84,46.328,1
2024-02-05 10:00:00,0.377,83.5,125.715,42.088,1
2024-02-05 11:00:00,0.712,57.162,76.153,46.913,0
2024-02-05 12:00:00,0.845,83.625,113.975,59.559,0
2024-02-05 13:00:00,0.638,72.592,119.882,49.179,0
2024-02-05 14:00:00,0.311,67.455,73.997,54.255,0
2024-02-05 15:00:00,0.531,82.445,124.225,62.391,0
2024-02-05 16:00:00,0.547,59.747,87.633,45.11,0
2024-02-05 17:00:00,0.35,57.231,106.998,59.845,0
2024-02-05 18:00:00,0.859,78.648,114.682,46.76,0
2024-02-05 19:00:00,0.805,77.583,96.059,56.234,0
2024-02-05 20:00:00,0.295,55.924,137.905,50.572,1
2024-02-05 21:00:00,0.209,60.133,90.883,55.179,0
2024-02-05 22:00:00,0.789,61.751,83.622,47.373,0
2024-02-05 23:00:00,0.836,60.11,107.489,42.269,0
2024-02-06 00:00:00,0.674,62.547,129.179,56.506,0
2024-02-06 01:00:00,0.256,77.695,72.475,41.043,0
2024-02-06 02:00:00,0.235,60.48,132.459,41.452,1
2024-02-06 03:00:00,0.369,74.47,72.72,36.993,1
2024-02-06 04:00:00,0.836,76.218,96.334,46.043,0
2024-02-06 05:00:00,0.268,76.956,91.465,61.17,0
2024-02-06 06:00:00,0.757,68.588,120.24,56.368,0
2024-02-06 07:00:00,0.513,56.871,128.457,62.477,1
2024-02-06 08:00:00,0.849,56.879,133.024,54.7,0
2024-02-06 09:00:00,0.229,68.224,102.145,51.839,0
2024-02-06 10:00:00,0.43,65.598,113.701,65.925,0
2024-02-06 11:00:00,0.809,70.364,82.262,39.585,1
2024-02-06 12:00:00,0.301,85.415,112.897,65.765,0
2024-02-06 13:00:00,0.819,65.972,89.197,62.996,0
2024-02-06 14:00:00,0.296,72.109,83.385,41.482,0
2024-02-06 15:00:00,0.282,80.118,92.998,65.325,0
2024-02-06 16:00:00,0.798,57.48,119.582,35.878,1
2024-02-06 17:00:00,0.51,60.482,132.484,42.245,1
2024-02-06 18:00:00,0.709,73.339,97.073,40.512,0
2024-02-06 19:00:00,0.44,70.574,118.496,63.645,1
2024-02-06 20:00:00,0.499,70.055,139.256,51.687,1
2024-02-06 21:00:00,0.834,68.486,94.346,61.555,0
2024-02-06 22:00:00,0.724,66.518,80.842,55.363,0
2024-02-06 23:00:00,0.703,77.417,132.485,42.519,1
2024-02-07 00:00:00,0.647,59.608,86.706,40.497,0
2024-02-07 01:00:00,0.761,77.604,78.405,37.996,1
2024-02-07 02:00:00,0.527,63.967,79.558,53.148,0
2024-02-07 03:00:00,0.603,68.352,72.738,64.402,0
2024-02-07 04:00:00,0.462,68.895,82.294,49.897,0
2024-02-07 05:00:00,0.535,75.092,108.118,63.642,0
2024-02-07 06:00:00,0.228,71.094,95.593,55.872,0
2024-02-07 07:00:00,0.25,58.794,98.699,36.879,1
2024-02-07 08:00:00,0.314,79.257,96.004,49.205,0
2024-02-07 09:00:00,0.289,82.361,77.209,63.799,0
2024-02-07 10:00:00,0.784,61.358,133.344,50.239,0
